年月,地區,產業別,職業類別,信用卡交易筆數,信用卡交易金額[新台幣]
201706,10016000,文教康樂,工商及服務類,3045,16359657
201706,10016000,文教康樂,專業及技術服務類,1101,5914821
201706,10016000,文教康樂,其他,1597,7475704
201707,10016000,文教康樂,軍警人員一,278,984544
201707,10016000,文教康樂,軍警人員二,95,327349
201707,10016000,文教康樂,其他公共行政類,2368,12884183
201707,10016000,文教康樂,教育類,772,4158459
201707,10016000,文教康樂,工商及服務類,2893,17339612
201707,10016000,文教康樂,專業及技術服務類,1053,5017498
201707,10016000,文教康樂,其他,1510,7582363
201708,10016000,文教康樂,軍警人員一,298,892588
201708,10016000,文教康樂,軍警人員二,117,347557
201708,10016000,文教康樂,其他公共行政類,2147,9792244
201708,10016000,文教康樂,教育類,748,3342589
201708,10016000,文教康樂,工商及服務類,2939,14077267
201708,10016000,文教康樂,專業及技術服務類,1136,5513387
201708,10016000,文教康樂,其他,1565,6659468
201709,10016000,文教康樂,軍警人員一,270,694772
201709,10016000,文教康樂,軍警人員二,89,218063
201709,10016000,文教康樂,其他公共行政類,1848,7210894
201709,10016000,文教康樂,教育類,533,1960957
201709,10016000,文教康樂,工商及服務類,2513,9801217
201709,10016000,文教康樂,專業及技術服務類,914,4171909
201709,10016000,文教康樂,其他,1368,4692955
201710,10016000,文教康樂,軍警人員一,273,663133
201710,10016000,文教康樂,軍警人員二,104,226491
201710,10016000,文教康樂,其他公共行政類,1815,6293687
201710,10016000,文教康樂,教育類,550,1773032
201710,10016000,文教康樂,工商及服務類,2588,9841675
201710,10016000,文教康樂,專業及技術服務類,1030,3665943
201710,10016000,文教康樂,其他,1434,5024917
201711,10016000,文教康樂,軍警人員一,278,697328
201711,10016000,文教康樂,軍警人員二,100,258860
201711,10016000,文教康樂,其他公共行政類,1730,6054897
201711,10016000,文教康樂,教育類,490,1689975
201711,10016000,文教康樂,工商及服務類,2564,9322077
201711,10016000,文教康樂,專業及技術服務類,1008,3596565
201711,10016000,文教康樂,其他,1352,4647091
201712,10016000,文教康樂,軍警人員一,384,1008129
201712,10016000,文教康樂,軍警人員二,89,205321
201712,10016000,文教康樂,其他公共行政類,1619,5242008
201712,10016000,文教康樂,教育類,511,1720438
201712,10016000,文教康樂,工商及服務類,2493,8294022
201712,10016000,文教康樂,專業及技術服務類,1006,3287292
201712,10016000,文教康樂,其他,1479,4467606
201801,10016000,文教康樂,軍警人員一,306,778952
201801,10016000,文教康樂,軍警人員二,83,180907
201801,10016000,文教康樂,其他公共行政類,1613,5463087
