年月,地區,產業別,職業類別,信用卡交易筆數,信用卡交易金額[新台幣]
201804,10017000,文教康樂,教育類,772,2760145
201804,10017000,文教康樂,工商及服務類,6079,25180721
201804,10017000,文教康樂,專業及技術服務類,2235,9459284
201804,10017000,文教康樂,其他,2792,12462201
201805,10017000,文教康樂,軍警人員一,128,506040
201805,10017000,文教康樂,軍警人員二,39,210031
201805,10017000,文教康樂,其他公共行政類,1388,7855769
201805,10017000,文教康樂,教育類,870,4116386
201805,10017000,文教康樂,工商及服務類,6071,29156572
201805,10017000,文教康樂,專業及技術服務類,2287,11990173
201805,10017000,文教康樂,其他,2778,15938894
201806,10017000,文教康樂,軍警人員一,168,610910
201806,10017000,文教康樂,軍警人員二,55,83299
201806,10017000,文教康樂,其他公共行政類,1517,6579395
201806,10017000,文教康樂,教育類,871,3051120
201806,10017000,文教康樂,工商及服務類,6578,26144823
201806,10017000,文教康樂,專業及技術服務類,2463,11094797
201806,10017000,文教康樂,其他,2925,12544453
201807,10017000,文教康樂,軍警人員一,153,482938
201807,10017000,文教康樂,軍警人員二,63,211242
201807,10017000,文教康樂,其他公共行政類,1629,6431666
201807,10017000,文教康樂,教育類,928,3689731
201807,10017000,文教康樂,工商及服務類,6736,26257103
201807,10017000,文教康樂,專業及技術服務類,2638,12221087
201807,10017000,文教康樂,其他,2914,10734803
201808,10017000,文教康樂,軍警人員一,152,252863
201808,10017000,文教康樂,軍警人員二,63,241586
201808,10017000,文教康樂,其他公共行政類,1382,4973492
201808,10017000,文教康樂,教育類,898,2975330
201808,10017000,文教康樂,工商及服務類,6095,20997340
201808,10017000,文教康樂,專業及技術服務類,2439,9112056
201808,10017000,文教康樂,其他,2699,9739889
201809,10017000,文教康樂,軍警人員一,139,522618
201809,10017000,文教康樂,軍警人員二,43,134059
201809,10017000,文教康樂,其他公共行政類,1105,5257083
201809,10017000,文教康樂,教育類,653,2407676
201809,10017000,文教康樂,工商及服務類,5108,22359669
201809,10017000,文教康樂,專業及技術服務類,1968,8550646
201809,10017000,文教康樂,其他,2286,11599142
201810,10017000,文教康樂,軍警人員一,146,551751
201810,10017000,文教康樂,軍警人員二,37,122137
201810,10017000,文教康樂,其他公共行政類,1163,5982562
201810,10017000,文教康樂,教育類,700,2393717
201810,10017000,文教康樂,工商及服務類,5303,21441343
201810,10017000,文教康樂,專業及技術服務類,2205,8636885
201810,10017000,文教康樂,其他,2390,10066225
201811,10017000,文教康樂,軍警人員一,113,567440
201811,10017000,文教康樂,軍警人員二,43,51876
201811,10017000,文教康樂,其他公共行政類,1191,6035371
201811,10017000,文教康樂,教育類,692,2728645
201811,10017000,文教康樂,工商及服務類,5491,24732702
201811,10017000,文教康樂,專業及技術服務類,2212,9442139
201811,10017000,文教康樂,其他,2488,11935006
201812,10017000,文教康樂,軍警人員一,185,661437
201812,10017000,文教康樂,軍警人員二,39,222364
201812,10017000,文教康樂,其他公共行政類,1443,8793539
201812,10017000,文教康樂,教育類,924,5767676
201812,10017000,文教康樂,工商及服務類,6957,36874881
201812,10017000,文教康樂,專業及技術服務類,2847,16024486
201812,10017000,文教康樂,其他,2956,16059855
201901,10017000,文教康樂,軍警人員一,150,990611
201901,10017000,文教康樂,軍警人員二,56,274374
201901,10017000,文教康樂,其他公共行政類,1399,7768157
201901,10017000,文教康樂,教育類,808,4499636
201901,10017000,文教康樂,工商及服務類,5815,31013733
201901,10017000,文教康樂,專業及技術服務類,2324,11634040
201901,10017000,文教康樂,其他,2635,13453736
201902,10017000,文教康樂,軍警人員一,115,616799
201902,10017000,文教康樂,軍警人員二,34,316686
201902,10017000,文教康樂,其他公共行政類,1117,5558814
201902,10017000,文教康樂,教育類,629,2618199
201902,10017000,文教康樂,工商及服務類,5184,23611353
201902,10017000,文教康樂,專業及技術服務類,2055,10225304
201902,10017000,文教康樂,其他,2189,10318912
201903,10017000,文教康樂,軍警人員一,157,891629
201903,10017000,文教康樂,軍警人員二,41,117639
201903,10017000,文教康樂,其他公共行政類,1244,6789920
201903,10017000,文教康樂,教育類,828,4045572
201903,10017000,文教康樂,工商及服務類,6295,37403824
201903,10017000,文教康樂,專業及技術服務類,2426,14835747
201903,10017000,文教康樂,其他,2813,17687533
201904,10017000,文教康樂,軍警人員一,146,794594
201904,10017000,文教康樂,軍警人員二,33,85195
201904,10017000,文教康樂,其他公共行政類,1325,6167464
201904,10017000,文教康樂,教育類,871,3347857
201904,10017000,文教康樂,工商及服務類,6207,29027055
201904,10017000,文教康樂,專業及技術服務類,2544,12039594
201904,10017000,文教康樂,其他,2739,13962851
201905,10017000,文教康樂,軍警人員一,150,443788
201905,10017000,文教康樂,軍警人員二,61,148856
201905,10017000,文教康樂,其他公共行政類,1380,8183244
201905,10017000,文教康樂,教育類,802,4133670
201905,10017000,文教康樂,工商及服務類,6066,28869988
201905,10017000,文教康樂,專業及技術服務類,2358,11499943
201905,10017000,文教康樂,其他,2680,14637976
201906,10017000,文教康樂,軍警人員一,165,375256
201906,10017000,文教康樂,軍警人員二,40,124285
201906,10017000,文教康樂,其他公共行政類,1348,6045540
201906,10017000,文教康樂,教育類,889,3538423
201906,10017000,文教康樂,工商及服務類,6737,27218901
201906,10017000,文教康樂,專業及技術服務類,2793,12815855
201906,10017000,文教康樂,其他,2777,11473973
201907,10017000,文教康樂,軍警人員一,176,581373
201907,10017000,文教康樂,軍警人員二,42,116557
201907,10017000,文教康樂,其他公共行政類,1616,6622940
201907,10017000,文教康樂,教育類,1048,4702884
201907,10017000,文教康樂,工商及服務類,8072,28796651
201907,10017000,文教康樂,專業及技術服務類,3299,13316020
201907,10017000,文教康樂,其他,3505,11898771
201908,10017000,文教康樂,軍警人員一,189,876248
201908,10017000,文教康樂,軍警人員二,49,110346
201908,10017000,文教康樂,其他公共行政類,1497,6743504
201908,10017000,文教康樂,教育類,976,3315398
201908,10017000,文教康樂,工商及服務類,7746,31309525
201908,10017000,文教康樂,專業及技術服務類,3229,13522496
201908,10017000,文教康樂,其他,3216,13352843
201909,10017000,文教康樂,軍警人員一,159,734924
201909,10017000,文教康樂,軍警人員二,51,303095
201909,10017000,文教康樂,其他公共行政類,1361,6413424
201909,10017000,文教康樂,教育類,812,2980212
201909,10017000,文教康樂,工商及服務類,6728,28739844
201909,10017000,文教康樂,專業及技術服務類,2845,12639563
201909,10017000,文教康樂,其他,2777,13327951
201910,10017000,文教康樂,軍警人員一,184,557950
201910,10017000,文教康樂,軍警人員二,45,139049
201910,10017000,文教康樂,其他公共行政類,1550,7582330
201910,10017000,文教康樂,教育類,946,3360069
201910,10017000,文教康樂,工商及服務類,7723,29358454
201910,10017000,文教康樂,專業及技術服務類,3182,12822286
201910,10017000,文教康樂,其他,3361,13960976
201911,10017000,文教康樂,軍警人員一,214,790263
201911,10017000,文教康樂,軍警人員二,50,127286
201911,10017000,文教康樂,其他公共行政類,1410,6309388
201911,10017000,文教康樂,教育類,864,3177731
201911,10017000,文教康樂,工商及服務類,7088,31564997
201911,10017000,文教康樂,專業及技術服務類,2921,14514319
201911,10017000,文教康樂,其他,3088,14073158
201912,10017000,文教康樂,軍警人員一,186,1152943
201912,10017000,文教康樂,軍警人員二,53,275184
201912,10017000,文教康樂,其他公共行政類,1518,7582710
201912,10017000,文教康樂,教育類,930,3990559
201912,10017000,文教康樂,工商及服務類,7629,34471976
201912,10017000,文教康樂,專業及技術服務類,3265,15088558
201912,10017000,文教康樂,其他,3291,14237687
202001,10017000,文教康樂,軍警人員一,168,861552
202001,10017000,文教康樂,軍警人員二,59,260091
202001,10017000,文教康樂,其他公共行政類,1460,6990977
202001,10017000,文教康樂,教育類,1168,4852889
202001,10017000,文教康樂,工商及服務類,7721,32729057
202001,10017000,文教康樂,專業及技術服務類,3108,13745319
202001,10017000,文教康樂,其他,3373,13453884
202002,10017000,文教康樂,軍警人員一,169,687892
202002,10017000,文教康樂,軍警人員二,58,213961
202002,10017000,文教康樂,其他公共行政類,1180,4058791
202002,10017000,文教康樂,教育類,909,2922390
202002,10017000,文教康樂,工商及服務類,6265,25735735
202002,10017000,文教康樂,專業及技術服務類,2664,11794193
202002,10017000,文教康樂,其他,2639,9374722
202003,10017000,文教康樂,軍警人員一,142,577949
202003,10017000,文教康樂,軍警人員二,62,133271
202003,10017000,文教康樂,其他公共行政類,977,2975186
202003,10017000,文教康樂,教育類,892,2819077
202003,10017000,文教康樂,工商及服務類,6254,20142542
202003,10017000,文教康樂,專業及技術服務類,2713,9525431
202003,10017000,文教康樂,其他,2716,7702176
202004,10017000,文教康樂,軍警人員一,148,632586
202004,10017000,文教康樂,軍警人員二,57,318369
202004,10017000,文教康樂,其他公共行政類,972,3725971
202004,10017000,文教康樂,教育類,865,3525291
202004,10017000,文教康樂,工商及服務類,6073,22514002
202004,10017000,文教康樂,專業及技術服務類,2526,9602557
202004,10017000,文教康樂,其他,2619,10228921
202005,10017000,文教康樂,軍警人員一,169,469393
202005,10017000,文教康樂,軍警人員二,55,234980
202005,10017000,文教康樂,其他公共行政類,1160,4874802
202005,10017000,文教康樂,教育類,907,4483199
202005,10017000,文教康樂,工商及服務類,7027,32389030
