年月,地區,產業別,職業類別,信用卡交易筆數,信用卡交易金額[新台幣]
201509,63000000,文教康樂,專業及技術服務類,560460,2931590088
201509,63000000,文教康樂,其他,521071,3419727621
201510,63000000,文教康樂,軍警人員一,32053,248646332
201510,63000000,文教康樂,軍警人員二,5700,19038648
201510,63000000,文教康樂,其他公共行政類,177781,800482202
201510,63000000,文教康樂,教育類,195325,631314011
201510,63000000,文教康樂,工商及服務類,1374630,6956719799
201510,63000000,文教康樂,專業及技術服務類,545464,2617762585
201510,63000000,文教康樂,其他,519973,3119044694
201511,63000000,文教康樂,軍警人員一,30732,248254117
201511,63000000,文教康樂,軍警人員二,5377,15891315
201511,63000000,文教康樂,其他公共行政類,165635,704019463
201511,63000000,文教康樂,教育類,181903,587717751
201511,63000000,文教康樂,工商及服務類,1270803,6307892238
201511,63000000,文教康樂,專業及技術服務類,506640,2431095229
201511,63000000,文教康樂,其他,484087,2862833889
201512,63000000,文教康樂,軍警人員一,31528,263440475
201512,63000000,文教康樂,軍警人員二,5582,15415700
201512,63000000,文教康樂,其他公共行政類,168214,663260016
201512,63000000,文教康樂,教育類,193275,584303730
201512,63000000,文教康樂,工商及服務類,1330279,6211436166
201512,63000000,文教康樂,專業及技術服務類,539704,2399345484
201512,63000000,文教康樂,其他,505998,2666894225
201601,63000000,文教康樂,軍警人員一,30268,267952834
201601,63000000,文教康樂,軍警人員二,5505,20388701
201601,63000000,文教康樂,其他公共行政類,174328,934019857
201601,63000000,文教康樂,教育類,195706,775293294
201601,63000000,文教康樂,工商及服務類,1249059,7057105891
201601,63000000,文教康樂,專業及技術服務類,509399,2781379706
201601,63000000,文教康樂,其他,475799,3014405411
201602,63000000,文教康樂,軍警人員一,32444,229092254
201602,63000000,文教康樂,軍警人員二,6393,32746021
201602,63000000,文教康樂,其他公共行政類,185777,1044984846
201602,63000000,文教康樂,教育類,212131,891189913
201602,63000000,文教康樂,工商及服務類,1354323,7328978655
201602,63000000,文教康樂,專業及技術服務類,549806,2873128882
201602,63000000,文教康樂,其他,499374,2959271543
201603,63000000,文教康樂,軍警人員一,22256,82478219
201603,63000000,文教康樂,軍警人員二,6117,20925936
201603,63000000,文教康樂,其他公共行政類,168600,823138267
201603,63000000,文教康樂,教育類,198410,653626570
201603,63000000,文教康樂,工商及服務類,1288612,6623682207
