年月,地區,產業別,職業類別,信用卡交易筆數,信用卡交易金額[新台幣]
201611,09007000,食,其他,54,173603
201612,09007000,食,軍警人員一,15,61449
201612,09007000,食,軍警人員二,3,21160
201612,09007000,食,其他公共行政類,92,706441
201612,09007000,食,教育類,11,124588
201612,09007000,食,工商及服務類,50,138310
201612,09007000,食,專業及技術服務類,24,99461
201612,09007000,食,其他,23,75585
201701,09007000,食,軍警人員一,6,9716
201701,09007000,食,軍警人員二,1,5626
201701,09007000,食,其他公共行政類,25,100659
201701,09007000,食,教育類,6,14914
201701,09007000,食,工商及服務類,31,107885
201701,09007000,食,專業及技術服務類,17,99286
201701,09007000,食,其他,11,27805
201702,09007000,食,軍警人員一,5,14127
201702,09007000,食,軍警人員二,1,2300
201702,09007000,食,其他公共行政類,31,121225
201702,09007000,食,教育類,7,27387
201702,09007000,食,工商及服務類,42,169102
201702,09007000,食,專業及技術服務類,11,39072
201702,09007000,食,其他,18,45425
201703,09007000,食,軍警人員一,15,44527
201703,09007000,食,軍警人員二,2,5260
201703,09007000,食,其他公共行政類,41,158649
201703,09007000,食,教育類,14,30810
201703,09007000,食,工商及服務類,65,352992
201703,09007000,食,專業及技術服務類,32,125571
201703,09007000,食,其他,30,146008
201704,09007000,食,軍警人員一,11,25980
201704,09007000,食,軍警人員二,2,7220
201704,09007000,食,其他公共行政類,91,154627
201704,09007000,食,教育類,22,66740
201704,09007000,食,工商及服務類,190,802230
201704,09007000,食,專業及技術服務類,67,198958
201704,09007000,食,其他,83,240617
201705,09007000,食,軍警人員一,11,56758
201705,09007000,食,軍警人員二,4,46580
201705,09007000,食,其他公共行政類,168,461975
201705,09007000,食,教育類,55,122007
201705,09007000,食,工商及服務類,306,893726
201705,09007000,食,專業及技術服務類,106,258097
201705,09007000,食,其他,131,293114
201706,09007000,食,軍警人員一,22,64813
201706,09007000,食,軍警人員二,0,0
201706,09007000,食,其他公共行政類,180,409290
201706,09007000,食,教育類,41,45253
201706,09007000,食,工商及服務類,268,758962
201706,09007000,食,專業及技術服務類,97,249577
201706,09007000,食,其他,108,268157
201707,09007000,食,軍警人員一,7,29050
201707,09007000,食,軍警人員二,5,10220
201707,09007000,食,其他公共行政類,215,619730
201707,09007000,食,教育類,75,124576
201707,09007000,食,工商及服務類,254,924066
201707,09007000,食,專業及技術服務類,101,357914
201707,09007000,食,其他,105,291854
201708,09007000,食,軍警人員一,19,57028
201708,09007000,食,軍警人員二,4,21640
201708,09007000,食,其他公共行政類,169,354519
201708,09007000,食,教育類,58,137813
201708,09007000,食,工商及服務類,215,688626
201708,09007000,食,專業及技術服務類,76,199261
201708,09007000,食,其他,71,145384
201709,09007000,食,軍警人員一,38,86915
201709,09007000,食,軍警人員二,4,11450
201709,09007000,食,其他公共行政類,143,274511
201709,09007000,食,教育類,43,94526
201709,09007000,食,工商及服務類,170,657613
201709,09007000,食,專業及技術服務類,57,161238
201709,09007000,食,其他,79,187315
201710,09007000,食,軍警人員一,18,44739
201710,09007000,食,軍警人員二,2,7650
201710,09007000,食,其他公共行政類,92,333776
201710,09007000,食,教育類,47,109619
201710,09007000,食,工商及服務類,142,461352
201710,09007000,食,專業及技術服務類,56,149007
201710,09007000,食,其他,72,274716
201711,09007000,食,軍警人員一,28,71475
201711,09007000,食,軍警人員二,2,3250
201711,09007000,食,其他公共行政類,132,530496
201711,09007000,食,教育類,26,48218
201711,09007000,食,工商及服務類,109,427108
201711,09007000,食,專業及技術服務類,52,116529
201711,09007000,食,其他,79,269376
201712,09007000,食,軍警人員一,10,21923
201712,09007000,食,軍警人員二,17,8348
201712,09007000,食,其他公共行政類,91,406126
201712,09007000,食,教育類,15,61781
201712,09007000,食,工商及服務類,64,190681
201712,09007000,食,專業及技術服務類,53,142732
201712,09007000,食,其他,46,121349
201801,09007000,食,軍警人員一,11,33794
201801,09007000,食,軍警人員二,2,8170
201801,09007000,食,其他公共行政類,40,144588
201801,09007000,食,教育類,19,35040
201801,09007000,食,工商及服務類,47,169427
201801,09007000,食,專業及技術服務類,17,72922
201801,09007000,食,其他,20,28342
201802,09007000,食,軍警人員一,32,27736
201802,09007000,食,軍警人員二,4,6062
201802,09007000,食,其他公共行政類,64,115668
201802,09007000,食,教育類,23,24159
201802,09007000,食,工商及服務類,94,175082
201802,09007000,食,專業及技術服務類,33,61645
201802,09007000,食,其他,31,34689
201803,09007000,食,軍警人員一,43,71237
201803,09007000,食,軍警人員二,6,5905
201803,09007000,食,其他公共行政類,161,208456
201803,09007000,食,教育類,32,38667
201803,09007000,食,工商及服務類,171,355184
201803,09007000,食,專業及技術服務類,61,129240
201803,09007000,食,其他,92,143369
201804,09007000,食,軍警人員一,42,64837
201804,09007000,食,軍警人員二,12,2850
201804,09007000,食,其他公共行政類,324,344534
201804,09007000,食,教育類,68,103117
201804,09007000,食,工商及服務類,407,621056
201804,09007000,食,專業及技術服務類,167,324765
201804,09007000,食,其他,222,376694
201805,09007000,食,軍警人員一,66,67441
201805,09007000,食,軍警人員二,15,10384
201805,09007000,食,其他公共行政類,812,672128
201805,09007000,食,教育類,96,85570
201805,09007000,食,工商及服務類,669,930313
201805,09007000,食,專業及技術服務類,309,434311
201805,09007000,食,其他,262,363212
201806,09007000,食,軍警人員一,56,61196
201806,09007000,食,軍警人員二,7,4561
201806,09007000,食,其他公共行政類,613,520029
201806,09007000,食,教育類,115,104406
201806,09007000,食,工商及服務類,699,855649
201806,09007000,食,專業及技術服務類,310,344501
201806,09007000,食,其他,217,291108
201807,09007000,食,軍警人員一,47,58093
201807,09007000,食,軍警人員二,10,9747
201807,09007000,食,其他公共行政類,686,519563
201807,09007000,食,教育類,133,147093
201807,09007000,食,工商及服務類,721,633112
201807,09007000,食,專業及技術服務類,286,238794
201807,09007000,食,其他,234,197979
201808,09007000,食,軍警人員一,40,56424
201808,09007000,食,軍警人員二,10,5220
201808,09007000,食,其他公共行政類,772,475275
201808,09007000,食,教育類,116,99937
201808,09007000,食,工商及服務類,624,586931
201808,09007000,食,專業及技術服務類,254,240659
201808,09007000,食,其他,296,181316
201809,09007000,食,軍警人員一,43,54253
201809,09007000,食,軍警人員二,8,15890
201809,09007000,食,其他公共行政類,629,338703
201809,09007000,食,教育類,62,56845
201809,09007000,食,工商及服務類,556,558727
201809,09007000,食,專業及技術服務類,232,181566
201809,09007000,食,其他,248,230332
201810,09007000,食,軍警人員一,39,47531
201810,09007000,食,軍警人員二,6,26965
201810,09007000,食,其他公共行政類,727,447118
201810,09007000,食,教育類,63,74010
201810,09007000,食,工商及服務類,514,293747
201810,09007000,食,專業及技術服務類,197,120869
201810,09007000,食,其他,278,178792
201811,09007000,食,軍警人員一,35,34549
201811,09007000,食,軍警人員二,6,9325
201811,09007000,食,其他公共行政類,604,527780
201811,09007000,食,教育類,46,30777
201811,09007000,食,工商及服務類,521,405432
201811,09007000,食,專業及技術服務類,201,160262
201811,09007000,食,其他,287,157886
201812,09007000,食,軍警人員一,37,27445
201812,09007000,食,軍警人員二,5,9615
201812,09007000,食,其他公共行政類,565,309300
201812,09007000,食,教育類,52,40378
201812,09007000,食,工商及服務類,415,280482
201812,09007000,食,專業及技術服務類,133,153297
201812,09007000,食,其他,245,132986
201901,09007000,食,軍警人員一,40,64587
201901,09007000,食,軍警人員二,3,23037
201901,09007000,食,其他公共行政類,520,314042
201901,09007000,食,教育類,61,56553
201901,09007000,食,工商及服務類,322,241422
201901,09007000,食,專業及技術服務類,137,156394
201901,09007000,食,其他,199,165699
201902,09007000,食,軍警人員一,35,38159
201902,09007000,食,軍警人員二,1,390
201902,09007000,食,其他公共行政類,465,310576
201902,09007000,食,教育類,34,23975
201902,09007000,食,工商及服務類,337,398668
201902,09007000,食,專業及技術服務類,165,155393
201902,09007000,食,其他,151,88891
201903,09007000,食,軍警人員一,49,40520
201903,09007000,食,軍警人員二,9,30715
201903,09007000,食,其他公共行政類,607,255510
201903,09007000,食,教育類,70,37767
201903,09007000,食,工商及服務類,441,452507
201903,09007000,食,專業及技術服務類,193,112162
201903,09007000,食,其他,238,214777
201904,09007000,食,軍警人員一,49,84927
201904,09007000,食,軍警人員二,12,15749
201904,09007000,食,其他公共行政類,714,528760
201904,09007000,食,教育類,83,77212
