年月,地區,產業別,職業類別,信用卡交易筆數,信用卡交易金額[新台幣]
201609,10014000,文教康樂,軍警人員一,346,857882
201609,10014000,文教康樂,軍警人員二,66,72624
201609,10014000,文教康樂,其他公共行政類,2165,4823181
201609,10014000,文教康樂,教育類,1874,3405145
201609,10014000,文教康樂,工商及服務類,7462,15322584
201609,10014000,文教康樂,專業及技術服務類,3403,6265917
201609,10014000,文教康樂,其他,2838,6238790
201610,10014000,文教康樂,軍警人員一,358,629568
201610,10014000,文教康樂,軍警人員二,65,207338
201610,10014000,文教康樂,其他公共行政類,2200,4968440
201610,10014000,文教康樂,教育類,1802,3424305
201610,10014000,文教康樂,工商及服務類,7385,14632452
201610,10014000,文教康樂,專業及技術服務類,3253,6469833
201610,10014000,文教康樂,其他,2825,6831201
201611,10014000,文教康樂,軍警人員一,395,823725
201611,10014000,文教康樂,軍警人員二,74,88953
201611,10014000,文教康樂,其他公共行政類,2432,5359862
201611,10014000,文教康樂,教育類,2150,4582100
201611,10014000,文教康樂,工商及服務類,7817,16404671
201611,10014000,文教康樂,專業及技術服務類,3589,7191869
201611,10014000,文教康樂,其他,3038,7177046
201612,10014000,文教康樂,軍警人員一,451,1510343
201612,10014000,文教康樂,軍警人員二,85,119488
201612,10014000,文教康樂,其他公共行政類,2503,5714243
201612,10014000,文教康樂,教育類,2259,4674666
201612,10014000,文教康樂,工商及服務類,8411,23372426
201612,10014000,文教康樂,專業及技術服務類,3885,9538651
201612,10014000,文教康樂,其他,3339,10271698
201701,10014000,文教康樂,軍警人員一,449,927127
201701,10014000,文教康樂,軍警人員二,60,161813
201701,10014000,文教康樂,其他公共行政類,2590,6050263
201701,10014000,文教康樂,教育類,2317,5097950
201701,10014000,文教康樂,工商及服務類,8650,20977910
201701,10014000,文教康樂,專業及技術服務類,3600,8157127
201701,10014000,文教康樂,其他,3516,8751732
201702,10014000,文教康樂,軍警人員一,393,960294
201702,10014000,文教康樂,軍警人員二,56,165632
201702,10014000,文教康樂,其他公共行政類,2572,4943575
201702,10014000,文教康樂,教育類,2253,4560038
201702,10014000,文教康樂,工商及服務類,8648,16874462
201702,10014000,文教康樂,專業及技術服務類,3666,6756924
201702,10014000,文教康樂,其他,3417,7193041
201703,10014000,文教康樂,軍警人員一,403,1050754
201703,10014000,文教康樂,軍警人員二,61,82902
201703,10014000,文教康樂,其他公共行政類,2331,5419671
201703,10014000,文教康樂,教育類,1967,3801325
201703,10014000,文教康樂,工商及服務類,7967,18010361
201703,10014000,文教康樂,專業及技術服務類,3510,6777732
201703,10014000,文教康樂,其他,3139,7550586
201704,10014000,文教康樂,軍警人員一,491,913207
201704,10014000,文教康樂,軍警人員二,78,159131
201704,10014000,文教康樂,其他公共行政類,2837,7745315
201704,10014000,文教康樂,教育類,2345,4792082
201704,10014000,文教康樂,工商及服務類,8744,19151456
201704,10014000,文教康樂,專業及技術服務類,4214,8097413
201704,10014000,文教康樂,其他,3489,8695013
201705,10014000,文教康樂,軍警人員一,349,628235
201705,10014000,文教康樂,軍警人員二,62,202542
201705,10014000,文教康樂,其他公共行政類,2509,6011058
201705,10014000,文教康樂,教育類,2162,5211612
201705,10014000,文教康樂,工商及服務類,8027,17358820
201705,10014000,文教康樂,專業及技術服務類,3364,7406916
201705,10014000,文教康樂,其他,3298,8804432
201706,10014000,文教康樂,軍警人員一,349,1041954
201706,10014000,文教康樂,軍警人員二,64,298614
201706,10014000,文教康樂,其他公共行政類,2355,6233279
201706,10014000,文教康樂,教育類,1881,5202737
201706,10014000,文教康樂,工商及服務類,7459,16266936
201706,10014000,文教康樂,專業及技術服務類,2818,6935745
201706,10014000,文教康樂,其他,3005,7358310
201707,10014000,文教康樂,軍警人員一,361,1061467
201707,10014000,文教康樂,軍警人員二,68,150180
201707,10014000,文教康樂,其他公共行政類,2939,7296696
201707,10014000,文教康樂,教育類,2454,5724628
201707,10014000,文教康樂,工商及服務類,8629,18500420
201707,10014000,文教康樂,專業及技術服務類,3263,7574526
201707,10014000,文教康樂,其他,3443,7764596
201708,10014000,文教康樂,軍警人員一,357,937517
201708,10014000,文教康樂,軍警人員二,80,192072
201708,10014000,文教康樂,其他公共行政類,2803,6587841
201708,10014000,文教康樂,教育類,2275,5218048
201708,10014000,文教康樂,工商及服務類,8398,18065735
201708,10014000,文教康樂,專業及技術服務類,3235,7159365
201708,10014000,文教康樂,其他,3278,8257751
201709,10014000,文教康樂,軍警人員一,290,818244
201709,10014000,文教康樂,軍警人員二,67,156230
201709,10014000,文教康樂,其他公共行政類,2295,5953468
201709,10014000,文教康樂,教育類,1790,3868988
201709,10014000,文教康樂,工商及服務類,7395,17018467
201709,10014000,文教康樂,專業及技術服務類,2973,7071021
201709,10014000,文教康樂,其他,2911,7397718
201710,10014000,文教康樂,軍警人員一,332,737609
201710,10014000,文教康樂,軍警人員二,64,171528
201710,10014000,文教康樂,其他公共行政類,2459,5568267
201710,10014000,文教康樂,教育類,1820,3815195
201710,10014000,文教康樂,工商及服務類,8169,17091641
201710,10014000,文教康樂,專業及技術服務類,3160,6633417
201710,10014000,文教康樂,其他,3087,7285548
201711,10014000,文教康樂,軍警人員一,290,944789
201711,10014000,文教康樂,軍警人員二,73,169064
201711,10014000,文教康樂,其他公共行政類,2186,5157985
201711,10014000,文教康樂,教育類,1842,4711284
201711,10014000,文教康樂,工商及服務類,8008,19522751
201711,10014000,文教康樂,專業及技術服務類,3027,7132190
201711,10014000,文教康樂,其他,2964,8246716
201712,10014000,文教康樂,軍警人員一,340,972369
201712,10014000,文教康樂,軍警人員二,70,172500
201712,10014000,文教康樂,其他公共行政類,2323,5806246
201712,10014000,文教康樂,教育類,1955,5108139
201712,10014000,文教康樂,工商及服務類,8561,25034486
201712,10014000,文教康樂,專業及技術服務類,3370,10331975
201712,10014000,文教康樂,其他,3269,11085678
201801,10014000,文教康樂,軍警人員一,294,593687
201801,10014000,文教康樂,軍警人員二,58,85391
201801,10014000,文教康樂,其他公共行政類,2181,5717365
201801,10014000,文教康樂,教育類,1867,4729177
201801,10014000,文教康樂,工商及服務類,7502,16772414
201801,10014000,文教康樂,專業及技術服務類,2978,6779888
201801,10014000,文教康樂,其他,2908,7092250
201802,10014000,文教康樂,軍警人員一,333,976331
201802,10014000,文教康樂,軍警人員二,61,101765
201802,10014000,文教康樂,其他公共行政類,2483,5487302
201802,10014000,文教康樂,教育類,2138,5255134
201802,10014000,文教康樂,工商及服務類,8381,18058321
201802,10014000,文教康樂,專業及技術服務類,3253,6922449
201802,10014000,文教康樂,其他,3313,8044689
201803,10014000,文教康樂,軍警人員一,278,778988
201803,10014000,文教康樂,軍警人員二,57,164428
201803,10014000,文教康樂,其他公共行政類,1921,4456387
201803,10014000,文教康樂,教育類,1648,3636277
201803,10014000,文教康樂,工商及服務類,7184,15549588
201803,10014000,文教康樂,專業及技術服務類,2937,6977267
201803,10014000,文教康樂,其他,2756,7282757
201804,10014000,文教康樂,軍警人員一,331,769543
201804,10014000,文教康樂,軍警人員二,74,287229
201804,10014000,文教康樂,其他公共行政類,2264,5645346
201804,10014000,文教康樂,教育類,1936,4239836
201804,10014000,文教康樂,工商及服務類,8177,18332998
201804,10014000,文教康樂,專業及技術服務類,3111,6528264
201804,10014000,文教康樂,其他,3057,7889481
201805,10014000,文教康樂,軍警人員一,285,1612958
201805,10014000,文教康樂,軍警人員二,58,125224
201805,10014000,文教康樂,其他公共行政類,2007,5433100
201805,10014000,文教康樂,教育類,1747,5055707
201805,10014000,文教康樂,工商及服務類,7551,18194461
201805,10014000,文教康樂,專業及技術服務類,2986,6909922
201805,10014000,文教康樂,其他,2956,7830386
201806,10014000,文教康樂,軍警人員一,306,732077
