年月,地區,產業別,職業類別,信用卡交易筆數,信用卡交易金額[新台幣]
202001,65000000,住,工商及服務類,152269,702713725
202001,65000000,住,專業及技術服務類,62320,273185793
202001,65000000,住,其他,71787,308152957
202002,65000000,住,軍警人員一,3224,11291480
202002,65000000,住,軍警人員二,631,1982077
202002,65000000,住,其他公共行政類,19604,68970828
202002,65000000,住,教育類,15529,48518308
202002,65000000,住,工商及服務類,137047,525928948
202002,65000000,住,專業及技術服務類,57807,216465112
202002,65000000,住,其他,67054,245423159
202003,65000000,住,軍警人員一,3183,11648688
202003,65000000,住,軍警人員二,606,2302661
202003,65000000,住,其他公共行政類,16618,59681952
202003,65000000,住,教育類,13388,42186404
202003,65000000,住,工商及服務類,133415,521322599
202003,65000000,住,專業及技術服務類,56894,209550374
202003,65000000,住,其他,65144,236016287
202004,65000000,住,軍警人員一,3296,11633165
202004,65000000,住,軍警人員二,647,2435112
202004,65000000,住,其他公共行政類,17448,71392913
202004,65000000,住,教育類,14207,44929938
202004,65000000,住,工商及服務類,143521,592201732
202004,65000000,住,專業及技術服務類,62053,235193155
202004,65000000,住,其他,69706,280762360
202005,65000000,住,軍警人員一,3402,12587435
202005,65000000,住,軍警人員二,694,2740204
202005,65000000,住,其他公共行政類,19753,79000875
202005,65000000,住,教育類,14865,50319766
202005,65000000,住,工商及服務類,154720,658848023
202005,65000000,住,專業及技術服務類,66356,259895702
202005,65000000,住,其他,74931,304603497
202006,65000000,住,軍警人員一,3351,12994736
202006,65000000,住,軍警人員二,611,2428443
202006,65000000,住,其他公共行政類,18552,78581212
202006,65000000,住,教育類,15642,54260876
202006,65000000,住,工商及服務類,146765,658403496
202006,65000000,住,專業及技術服務類,63348,262953438
202006,65000000,住,其他,71507,306256781
202007,65000000,住,軍警人員一,4102,16291917
202007,65000000,住,軍警人員二,910,3554878
202007,65000000,住,其他公共行政類,23944,103452706
202007,65000000,住,教育類,21745,75313643
202007,65000000,住,工商及服務類,175214,808322870
202007,65000000,住,專業及技術服務類,75293,319026279
202007,65000000,住,其他,88666,374181968
202008,65000000,住,軍警人員一,4180,15181901
202008,65000000,住,軍警人員二,823,3852888
202008,65000000,住,其他公共行政類,23159,87442112
202008,65000000,住,教育類,21566,70346226
202008,65000000,住,工商及服務類,167755,694786579
202008,65000000,住,專業及技術服務類,72460,284992136
202008,65000000,住,其他,83679,318917522
202009,65000000,住,軍警人員一,3710,14160493
